tipoDeCurso,plan,nombre,nombrePublico,nivelEducativo,tipo,credEd,hsSem,hsTot,cert
CAPACITACIÓN PROFESIONAL INICIAL   ,2007,ENCUADERNACION DORADA-BASICO       ,CAPACITACIÓN PROFESIONAL INICIAL - ENCUADERNACIÓN DORADA - BÁSICO,CAPACITACIONES           ,Anual,0,0,288,
CAP. PROF. PROFESIONAL             ,2001,INFORMATICA CAD                    ,CAPACITACIÓN PROFUNDIZACIÓN PROFESIONAL -  INFORMÁTICA CAD ,CAPACITACIONES           ,Anual,0,0,0,
CAP. PROF. PROFESIONAL             ,2007,DISEÑO DE SISTEMAS SOLAR TERMICO   ,CAPACITACIÓN PROFUNDIZACIÓN PROFESIONAL - DISEÑO DE SISTEMAS SOLAR TÉRMICO,CAPACITACIONES           ,Anual,0,0,63,"CAPACITACIÓN TÉCNICA EN DISEÑO DE SISTEMAS SOLAR TÉRMICO, CAPACITACIÓN TÉCNICA EN DISEÑO DE SISTEMAS SOLAR TÉRMICO"
CAP. PROF. PROFESIONAL             ,2007,MURALISMO                          ,CAPACITACIÓN PROFUDIZACIÓN PROFESIONAL - MURALISMO,CAPACITACIONES           ,Anual,0,0,364,CAPACITACIÓN PROFESIONAL BÁSICA EN MURALISMO
CAP. PROF. PROFESIONAL             ,2007,HISTORIETA E ILUSTRACION           ,CAPACITACIÓN PROFUDIZACIÓN PROFESIONAL -  HISTORIETA E ILUSTRACIÓN,CAPACITACIONES           ,Anual,0,21,357,
INGENIERO TECNOLÓGICO              ,2015,PREVENCIONISTA  SEMIPRESENCIAL     ,INGENIERO TECNOLÓGICO - PREVENCIONISTA SEMIPRESENCIAL,EDUC. SUPERIOR TERCIARIA ,Anual,0,0,0,"TECNÓLOGO PREVENCIONISTA, INGENIERO TECNOLÓGICO PREVENCIONISTA"
INGENIERO TECNOLÓGICO              ,2015,PREVENCIONISTA                     , INGENIERO TECNOLÓGICO - PREVENCIONISTA,EDUC. SUPERIOR TERCIARIA ,Anual,0,0,0,"TECNÓLOGO PREVENCIONISTA, INGENIERO TECNOLÓGICO PREVENCIONISTA"
INGENIERO TECNOLÓGICO              ,2016,AERONAUTICA                        ,INGENIERO TECNOLÓGICO - AERONÁUTICA,EDUC. SUPERIOR TERCIARIA ,Anual,0,0,3585,"TÉCNICO EN MANTENIMIENTO AERONÁUTICO, INGENIERO TECNOLÓGICO AERONÁUTICO"
INGENIERO TECNOLÓGICO              ,2020,ELECTRONICA                        ,,EDUC. SUPERIOR TERCIARIA ,Anual,0,0,0,
INGENIERO TECNOLÓGICO              ,2020,ELECTROTECNIA                      ,INGENIERO TECNOLÓGICO - ELECTROTECNIA,EDUC. SUPERIOR TERCIARIA ,Anual,0,21,3568,"TÉCNICO EN INSTALACIONES ELÉCTRICAS INDUSTRIALES, INGENIERO TECNOLÓGICO EN ELECTROTECNIA"
INGENIERO TECNOLÓGICO              ,2020,ELECTRONICA                        ,,EDUC. SUPERIOR TERCIARIA ,Indefinido,0,0,0,
INGENIERO TECNOLÓGICO              ,2020,ELECTRONICA - OP. INDUSTRIAL       ,,EDUC. SUPERIOR TERCIARIA ,Indefinido,0,0,0,
INGENIERO TECNOLÓGICO              ,2020,ELECTRONICA - OP. TELECOMUNICACION ,,EDUC. SUPERIOR TERCIARIA ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2001,ASISTENTES AGRARIOS                ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2001,ASISTENTES DE LABORATORIO P.I.     ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2001,ASISTENTES PRODUCCION I.GRAFICAS   ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2001,ASISTENTE LABORATORIO INFORMATICA  ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2001,ASISTENTES PRODUCCION C MECANICAS  ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2001,ASISTENTES PRODUCCION C. DE OBRA   ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2001,ASISTENTES PRODUCCION MARITIMA     ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2007,UAL - PLAN DE INTEGRACION          ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2007,EDUCADORES                         ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2012,ASISTENTES REFERENTES COORDINADORES,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2014,ASISTENTES COMUNICACION SOCIAL     ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2015,ASISTENTES DE LABORATORIO P.I.     ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2016,MAESTROS                           ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
HORAS  POR ESCALAFÓN               ,2017,ASISTENTE LABORATORIO INFORMATICA  ,,FIGURAS EDUCATIVAS N/C   ,Indefinido,0,0,0,
FUNCIONES ESP. DESIG. DIRECTA      ,2021,EXTENSION CENTRO MARIA ESPINOLA    ,,APOYO A LA GESTION       ,Indefinido,0,0,0,
PROYECTOS                          ,2007,PROYECTOS E INVESTIGACION          ,PROYECTOS - PROYECTOS E INVESTIGACION,CAPACITACIONES           ,Anual,0,0,0,
PROYECTOS                          ,2011,PROYECTOS  PEDAGOGICOS             ,,CAPACITACIONES           ,Indefinido,0,0,0,
ASCENSOS M. MERCANTE               ,2010,ELECTRONICA DE CONTROL             ,ASCENSOS MARINO MERCANTE -  ELECTRÓNICA DE CONTROL,FORMACIÓN PROFESIONAL    ,Anual,0,0,0,
ASCENSOS M. MERCANTE               ,2010,MAQ.ELECTRICAS APLIC. AL BUQUE     ,ASCENSOS MARINO MERCANTE - MAQUINAS ELECTRICAS APLICADAS AL BUQUE,FORMACIÓN PROFESIONAL    ,Anual,0,0,0,
ASCENSOS M. MERCANTE               ,2010,ESTRUCTURA NAVAL Y SEGURIDAD       ,ASCENSOS MARINO MERCANTE - ESTRUCTURA NAVAL Y SEGURIDAD,FORMACIÓN PROFESIONAL    ,Anual,0,0,0,
ASCENSOS M. MERCANTE               ,2010,MAQUINAS NAVALES Y REPARACIONES    ,ASCENSOS MARINO MERCANTE - MÁQUINAS NAVALES Y REPARACIONES,FORMACIÓN PROFESIONAL    ,Anual,0,0,0,
ASCENSOS M. MERCANTE               ,2010,INGLES TECNICO MARITIMO            ,ASCENSOS MARINO MERCANTE -  INGLÉS TÉCNICO MARÍTIMO,FORMACIÓN PROFESIONAL    ,Anual,0,0,0,
ASCENSOS M. MERCANTE               ,2010,GESTION NAVIERA                    ,ASCENSOS MARINO MERCANTE - GESTIÓN NAVIERA,FORMACIÓN PROFESIONAL    ,Anual,0,0,0,
ASCENSOS M. MERCANTE               ,2010,EXAMEN ASCENSO 1ER OFICIAL         ,,FORMACIÓN PROFESIONAL    ,Indefinido,0,0,0,
ASCENSOS M. MERCANTE               ,2010,EXAMEN ASC. PATRON TRAFICO PRIMERA ,,FORMACIÓN PROFESIONAL    ,Indefinido,0,0,0,
ASCENSOS M. MERCANTE               ,2010,EXAMEN ASC. PATRON TRAFICO SEGUNDA ,,FORMACIÓN PROFESIONAL    ,Indefinido,0,0,0,
ASCENSOS M. MERCANTE               ,2010,EXAMEN ASC. PATRON TRAFICO ESPECIAL,,FORMACIÓN PROFESIONAL    ,Indefinido,0,0,0,
ASCENSOS M. MERCANTE               ,2010,EXAMEN ASC. PATRON PESCA MEDIA ALT.,,FORMACIÓN PROFESIONAL    ,Indefinido,0,0,0,
ASCENSOS M. MERCANTE               ,2010,EXAMEN ASC. PATRON PESCA DE ALTURA ,,FORMACIÓN PROFESIONAL    ,Indefinido,0,0,0,
ASCENSOS M. MERCANTE               ,2010,EXAMEN ASCENSO JEFE DE MAQUINAS    ,,FORMACIÓN PROFESIONAL    ,Indefinido,0,0,0,
EDUCACIÓN MEDIA TECNOLÓGICA FINEST ,2014,DESARROLLO DE APLICACIONES WEB     ,,EDUCACION MEDIA SUPERIOR ,Indefinido,0,0,0,
EDUCACIÓN MEDIA TECNOLÓGICA FINEST ,2014,IT Y REDES                         ,EDUCACIÓN MEDIA TECNOLÓGICA FINEST -  IT Y REDES,EDUCACION MEDIA SUPERIOR ,Anual,0,33,1188,BACHILLER TECNOLÓGICO Y AUXILIAR TÉCNICO EN IT Y REDES
EDUCACIÓN MEDIA TECNOLÓGICA FINEST ,2014,INDUMENTARIA TEXTIL                ,,EDUCACION MEDIA SUPERIOR ,Indefinido,0,0,0,
CAPACITACIÓN POR COMPETENCIAS      ,2007,GASTRONOMIA - PANADERIA            ,,CAPACITACIONES           ,Indefinido,0,0,0,
EDUCACION BASICA INTEGRADA         ,2022,EDUCACION BASICA INTEGRADA         ,,EDUCACION MEDIA BASICA   ,Anual,0,0,0,
EDUCACION BASICA INTEGRADA         ,2022,E.B.I. ALTERNANCIA                 ,,EDUCACION MEDIA BASICA   ,Anual,0,0,0,
EDUCACION BASICA INTEGRADA         ,2022,E.B.I. RURAL EXTENDIDO             ,,EDUCACION MEDIA BASICA   ,Anual,0,0,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,SISTEMAS DE IMPRESION              ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,ESTETICA DE SALON                  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,ESTILISMO ARTISTICO                ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,ESTETICA PERSONAL                  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,CARPINTERIA                        ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,EDIFICACIONES - OBRA CIVIL         ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,INSTALACIONES SANITARIAS           ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,CONSTRUCCION                       ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,CONSERV ESPACIOS NAT Y AREAS VERDES,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,INSTALACIONES ELECTRICAS           ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,COCINA                             ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,SERVICIOS GASTRONOMICOS            ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,GASTRONOMIA                        ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,SISTEMAS DE PRODUCCION AGRARIOS    ,,EDUCACION MEDIA SUPERIOR ,Anual,0,44,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,COMERCIO Y LOGISTICA               ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,BIENESTAR Y SALUD                  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,PEDICURIA                          ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,REHABILITACION FISICA Y MASOTERAPIA,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,MASAJES                            ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,MAQUINARIA PESADA                  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,AUTOMOTORES                        ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,CARROCERIA Y ESTETICA DEL AUTOMOVIL,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,Reparación de Vehículos y Mantenimiento de Motores Híbridos,,EDUCACION MEDIA SUPERIOR ,Anual,0,0,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,Reparación de Vehículos Eléctricos y Mantenimiento de Sistemas Híbridos ,,EDUCACION MEDIA SUPERIOR ,Anual,0,36,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,MECANICA INDUSTRIAL                ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,OPERADOR DE PROCESOS INDUSTRIALES  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,SOPORTE TECNICO INFORMATICO        ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,NAUTICA Y PESCA                    ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,ALOJAMIENTO Y SERV. TURISITICOS    ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,SISTEMAS DE CLIMATIZACION          ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,ALOJAMIENTO Y SERV. TUR. BINACIONAL,,EDUCACION MEDIA SUPERIOR ,Anual,0,0,0,
BACHILLERATO TECNICO PROFESIONAL   ,2022,INDUMENTARIA                       ,,EDUCACION MEDIA SUPERIOR ,Anual,0,34,0,
BACHILLERATO TECNOLOGICO           ,2023,GESTION Y ADMINISTRACION           ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,AGRARIO - RURAL                    ,,EDUCACION MEDIA SUPERIOR ,Indefinido,0,0,0,
BACHILLERATO TECNOLOGICO           ,2023,Deporte; Educación Física y Recreación  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,MEDIOS AUDIOVISUALES Y COMUNICACION,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,DISEÑO Y ESPACIOS SUSTENTABLES     ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,SISTEMAS MECANICOS AUTOMATIZADOS   ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,COMPOSICION Y PRODUCCION MUSICAL   ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,TECNOLOGIAS DE LA INFORMACION      ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,TECNOLOGIAS DE LA INFORMACION - BIL,,EDUCACION MEDIA SUPERIOR ,Anual,0,48,0,
BACHILLERATO TECNOLOGICO           ,2023,ASIST. COMUNITARIA Y PROMO. SALUD  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,CIENCIAS Y TECNOLOGIA DE LABORAT.  ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,ROBOTICA Y AUTOMATISMOS            ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
BACHILLERATO TECNOLOGICO           ,2023,TURISMO - HOSPITALIDAD Y OCIO       ,,EDUCACION MEDIA SUPERIOR ,Anual,0,38,0,
